"Data Source","World Development Indicators",

"Last Updated Date","2024-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Pakistan","PAK","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Battle-related deaths (number of people)","VC.BTL.DETH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73","27","","0","74","69","47","45","52","32","59","36","148","175","359","110","419","759","3538","6916","6077","2863","3018","1817","3154","2126","796","701","228","267","373","416","630","",
"Pakistan","PAK","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.5","","33.3333320617676","","12.93532371521","","15.9203977584839","14.9253730773926","16.8269233703613","20.6730766296387","24.519229888916","21.1538467407227","25.480770111084","24.1706161499023","27.488151550293","25.8215961456299","24.8826293945312","25.3521118164062","27.0935955047607","27.0935955047607","27.5862064361572","28.0788173675537","25.2427177429199","22.7053146362305","23.6714973449707","25.1207733154297","24.6376819610596","23.0392150878906",
"Pakistan","PAK","Transport services (% of commercial service exports)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","54.2235494880547","49.8063516653759","45.7600000000001","53.5790370685983","47.6489590811199","51.1002886002886","52.969320248461","48.6289028740806","49.6604685824046","51.5397573656469","49.1156439615862","50.2633245833925","44.6532921267818","51.6119138284021","59.2596360150574","62.3974799902954","66.342092631116","57.6086108698951","60.1832382791026","57.9665195369332","50.5467962485679","57.0506497741271","56.8362480127186","61.0974610974611","67.524115755627","64.8691514670896","54.5454545454545","57.8438147892191","54.7782355580678","53.0310497782159","50.2710027100271","48.9244851258581","48.7485101311085","45.796986518636","48.5841009894234","47.7292450101244","43.0889297971919","37.3526745240254","38.6261261261261","33.9404452153802","28.5716417209975","20.3234180253543","19.0609364649651","19.1392029895944","13.7046524743662","11.0832175468255","13.6865743731927","15.1898534015887",
"Pakistan","PAK","Computer, communications and other services (% of commercial service exports)","TX.VAL.OTHR.ZS.WT","","","","","","","","","","","","","","","","","28.4129692832764","28.4663051897751","28.8319999999999","24.8189177673625","24.048815506102","24.440836940837","19.4298776473717","22.0543442665561","25.2728560023274","23.5595424702169","25.1856769082032","26.9968765120723","34.1346708871019","30.4399757872112","27.3232694367597","24.2756681603623","24.5938278127589","33.0838013297271","29.8047459485813","33.3882727619686","40.0838642227769","32.9993150469853","34.8171701112878","31.5315315315315","24.7588424437299","25.8524980174465","36.3636363636364","31.3752591568763","31.3523813963788","34.1054706752095","34.4173441734417","33.7299771167048","33.611442193087","37.6288659793814","37.8027976799727","36.9684697714782","43.338527301092","49.6524629797522","47.9448198198198","52.2116218560278","57.9456791811429","67.4083885994702","68.6704054834086","65.8698710307872","72.7508284126865","75.1675125430345","69.9885208162139","68.2519005934069",
"Pakistan","PAK","Merchandise exports by the reporting economy, residual (% of total merchandise exports)","TX.VAL.MRCH.RS.ZS","9.23940786115365","11.957349581112","11.1350059737157","10.7072905331882","10.288402536306","10.6740500286424","13.506711409396","13.0798861162284","16.9394435351882","13.7211512757299","13.426463273089","14.9400054130454","10.4406849536935","8.11074918566775","9.41385275952635","7.49193724848497","5.11218721996278","7.48753781261983","3.69393670988001","7.65111052739107","5.14121446732483","6.12331271530117","7.46034984572977","6.50602958202703","7.26610466911319","8.24416999583702","8.6918865872115","8.70208754144137","6.91787915277879","7.4315688809449","8.084652186157","8.17963629375509","5.950947997825","6.74293417849846","7.38188151675144","7.07500782775973","6.9380700596866","2.83726739651693","2.14686179544486","2.29348086102667","0.630113503340419","1.93790888862195","0.855854128619477","0.569517208607456","0.0869885615913991","0.489715392899028","0.486271005319885","0.468592696768609","0.409793182339787","2.01366192922532","1.5980552279666","1.32691372548091","1.1360392738332","0.925961461703614","0.719721008269454","0.527226784999566","0.335669449768254","0.313866826932343","0.496232281354725","0.27525798612647","0.0927203482050488","","","",
"Pakistan","PAK","Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports)","TX.VAL.MRCH.R3.ZS","1.68453292496172","2.46255394770246","2.0310633213859","1.82807399347116","2.49539783186746","3.36070269238113","1.1744966442953","0.854128286719143","0.85924713584288","1.5133513529569","2.87542143370364","1.205906234024","0.0382820207017389","0.172323211095934","0.345108866160507","0.573668337883991","0.0741021575790997","0.326360189169614","0.287865367581931","1.91508819037056","0.828427667193501","0.971001772711346","0.0662050357465555","0.201636507915859","0.0429900771085656","1.03052124947963","1.00176172909572","0.170803206878188","0.102676007300419","0.143143664825277","0.177826906284212","0.214963064911627","0.359923707011236","0.803917812162304","0.813593965048387","1.24532053578428","1.18791837518144","1.29194981386814","1.41590556459941","1.22610459574377","1.19590078833746","1.1289394452563","1.15114484598375","1.01186640511218","1.15743655403336","1.18016415360309","1.61489203610578","1.76127397327435","1.9051855009655","1.45749416137347","1.88203199105871","1.66559288809253","1.63271942313614","1.64904727315336","1.60649877528537","1.60122120145371","1.4882807579713","1.44275599245855","1.47150044283589","1.34732717253404","1.15911232872042","","","",
"Pakistan","PAK","Merchandise exports to high-income economies (% of total merchandise exports)","TX.VAL.MRCH.HI.ZS","62.5574272588055","61.2845899974613","61.8637992831541","65.1577801958651","55.1237471875639","54.0003818980332","58.003355704698","64.327583319377","68.3578832515003","66.3245908456352","64.8455203669928","67.051093134454","74.1581636409146","72.4503520016812","60.2560080316245","66.8547182555916","70.4832149996553","60.1653103830259","69.9626915747376","64.9558804930489","60.8608012460774","57.9988829490146","66.3045514921116","62.1196550064394","67.652702707984","71.1439443182565","76.3422838630344","76.5133595935268","77.7432567587646","75.5385718502316","77.7594018435251","76.283853496016","77.2564596145597","79.5070755254687","80.5041962262067","75.4496110368209","78.0085788513596","81.5848233574664","80.0556628904104","82.0827331094566","81.6405554215682","79.9781663550199","80.6669036125287","79.6263102561803","77.3046322942691","72.4537534400742","72.7552436743673","72.805935651533","66.6963975959215","62.6549355945653","61.1041795689832","57.8216935683066","57.747609006173","57.8628356313497","60.3027825248392","61.2283871287091","63.9609614049388","64.3123867402714","63.66474945439","65.7052257424758","68.8635172350861","","","",
"Pakistan","PAK","Manufactures exports (% of merchandise exports)","TX.VAL.MANF.ZS.UN","","","24.4651920366455","25.9356928825068","31.0530427093173","35.9748179775797","44.9188528799186","46.3224741188576","48.6293261466423","55.6764665317421","57.1866688382638","55.1279217286339","55.3740719630383","62.3739205314708","52.2377734286043","54.3263683210431","57.0187575254739","58.2953058231872","57.2597129543369","55.4229674567135","48.1908996180772","51.0960098247475","57.9060392512215","62.5069205973276","67.5472605216717","61.8903692811853","66.3912112494522","71.9518531096901","","","78.6828848549755","78.9177758689615","78.7605270812363","84.6243686244451","","82.9616487129581","83.7792644481897","85.9863683306442","83.9053667066269","84.1388995087724","84.6820724325982","84.8668934971537","85.5573457958903","85.0410465068484","85.23754948844","81.7084254602853","81.2494129747234","79.4030368746419","72.9090961329593","76.2975457757691","73.9685045737661","71.2185834796852","75.0650843419192","73.5400815890207","74.5229715308942","75.9169009718467","78.1293977303135","77.0730287406324","73.9506189775963","73.9444026541202","74.6744847994468","75.3906826047102","75.1316932320102","70.9631011890001",
"Pakistan","PAK","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","14.1952391019833","11.8573107998162","10.3763263062408","9.33836124022676","12.3589402647971","9.48787066532347","8.03611008712132","9.26734292880135","10.6298148066254","13.2871866564093","15.1107746104815","25.3305954781652","32.1169912613566","24.731559086603","31.9308051772883","29.8890877328687","26.2807459522613","29.9780194446196","23.5349278039056","26.7508141386636","20.2728450835567","21.3769972494975","22.3924785302959","17.3091234809918","15.6435773871691","13.6946387205318","","","9.32160460667378","10.3696152525793","9.89764493941506","9.48114743425384","","11.8012313600369","9.00414035899765","10.1081493474999","13.5543933388619","13.0713518262894","10.5619863888991","10.9239808062039","10.8050394033446","10.8232332093715","10.4208974474488","12.0941929361419","11.8943022900597","12.2805272060564","18.1971432298629","16.6736537441723","16.7989213742794","19.4927651441664","17.107533966762","19.9598786408285","19.0456926192829","19.9215207136459","18.5965281640201","18.6580713125016","20.8398064204811","20.6748072227642","19.2681347449139","17.4100411698568","17.5054606373423","21.9335337033458",
